2018-04-08 00:00:00,0.038,0.0374,0.0004,0,0.0001,0.0002,0.0477,0.0324,0.0772,0.047,0,0,1.625,0.625,0,0
2018-04-08 00:01:00,0.0375,0.041,0.0006,0.0004,0.0003,0.0001,0.0486,0.0341,0.0835,0.052,0,0,1.625,0.5625,0,0
2018-04-08 00:02:00,0.0347,0.0368,0.0005,0,0.0001,0.0001,0.0482,0.0347,0.0853,0.0467,0,0,1.625,0.5625,0,0
2018-04-08 00:02:00,0.0314,0.0334,0.0003,0,0.0001,0.0011,0.047,0.0318,0.0814,0.043,0,0,1.625,0.5625,0,0
2018-04-08 00:03:00,0.0303,0.0336,0.0005,0,0.0001,0.0001,0.045,0.0324,0.0757,0.0437,0,0,1.625,0.5625,0,0
2018-04-08 00:04:00,0.0319,0.0344,0.0005,0.0001,0.0001,0.0001,0.0464,0.0342,0.0832,0.0467,0,0,1.6875,0.5625,0,0
2018-04-08 00:05:00,0.0352,0.0358,0.0012,0.0001,0,0.0001,0.0504,0.035,0.0901,0.0489,0,0,1.6875,0.625,0,0
2018-04-08 00:06:00,0.0353,0.0381,0.0005,0,0.0002,0.0001,0.0482,0.0373,0.083,0.0469,0,0,1.6875,0.625,0,0
2018-04-08 00:07:00,0.0324,0.0378,0.0007,0,0,0,0.0491,0.034,0.0827,0.0442,0,0,1.6875,0.5625,0,0
2018-04-08 00:08:00,0.0305,0.0345,0.0003,0,0.0001,0.0001,0.0486,0.0349,0.0842,0.0447,0,0,1.75,0.625,0,0
2018-04-08 00:09:00,0.0321,0.039,0.0004,0.0001,0.0003,0.0002,0.0488,0.0337,0.0844,0.0457,0,0,1.75,0.625,0,0
2018-04-08 00:10:00,0.0333,0.0379,0.0005,0,0.0002,0.0002,0.0517,0.0381,0.0882,0.0459,0,0,1.75,0.6875,0,0
2018-04-08 00:10:00,0.0316,0.0388,0.0006,0,0.0004,0.0002,0.049,0.0379,0.0891,0.0473,0,0,1.75,0.6875,0,0
2018-04-08 00:11:00,0.0348,0.0415,0.0009,0,0.0005,0.0001,0.052,0.0373,0.0922,0.0477,0,0,1.75,0.625,0,0
2018-04-08 00:12:00,0.0347,0.0401,0.0008,0,0.0004,0,0.0503,0.0377,0.0901,0.0452,0,0,1.8125,0.5625,0,0
2018-04-08 00:13:00,0.0358,0.0366,0.0002,0.0001,0.0004,0.0001,0.051,0.0356,0.0916,0.0432,0,0,1.8125,0.5,0,0
2018-04-08 00:14:00,0.0321,0.0394,0.0004,0.0002,0,0.0002,0.0501,0.0373,0.0966,0.0466,0,0,1.8125,0.5625,0,0
2018-04-08 00:15:00,0.0319,0.0415,0.0004,0,0.0001,0.0002,0.0521,0.0358,0.0909,0.045,0,0,1.8125,0.5625,0,0
2018-04-08 00:16:00,0.0308,0.0348,0.0001,0,0.0001,0.0002,0.0534,0.0338,0.0893,0.0442,0,0,1.8125,0.5625,0,0
2018-04-08 00:17:00,0.0313,0.035,0.0006,0,0.0001,0.0001,0.0515,0.033,0.0871,0.0451,0,0,1.8125,0.5625,0,0
2018-04-08 00:18:00,0.0299,0.0369,0.0003,0,0,0.0002,0.0478,0.0371,0.0873,0.0418,0,0,1.8125,0.5625,0,0
2018-04-08 00:18:00,0.0297,0.0338,0.0004,0,0,0.0004,0.0485,0.0343,0.087,0.0444,0,0,1.8125,0.6875,0,0
2018-04-08 00:19:00,0.0288,0.0347,0.0001,0,0.0001,0.0001,0.0489,0.0312,0.0967,0.0413,0,0,1.8125,0.625,0,0
2018-04-08 00:20:00,0.0306,0.0359,0.0001,0,0,0.0002,0.0514,0.0342,0.0928,0.0426,0,0,1.875,0.625,0,0
2018-04-08 00:21:00,0.0316,0.036,0.0001,0,0.0001,0.0001,0.0488,0.0298,0.0925,0.0393,0,0,1.875,0.625,0,0
2018-04-08 00:22:00,0.0301,0.0361,0.0003,0,0.0001,0.0001,0.049,0.0318,0.0927,0.0396,0,0,1.875,0.6875,0,0
2018-04-08 00:23:00,0.0306,0.0352,0.0004,0.0002,0.0001,0.0002,0.0498,0.0323,0.0974,0.0438,0,0,1.875,0.6875,0,0
2018-04-08 00:24:00,0.0307,0.035,0.0005,0,0,0.0001,0.0472,0.0348,0.0917,0.0413,0,0,1.875,0.6875,0,0
2018-04-08 00:25:00,0.0314,0.0378,0.0007,0,0,0.0001,0.0511,0.0344,0.0971,0.0416,0,0,1.875,0.625,0,0
2018-04-08 00:26:00,0.0333,0.0351,0.0008,0,0,0,0.0473,0.037,0.096,0.0436,0,0,1.875,0.625,0,0
2018-04-08 00:26:00,0.031,0.0395,0.0007,0,0,0.0002,0.0479,0.0369,0.0958,0.0431,0,0,1.875,0.625,0,0
